STB Manufacturer,STB Model,STB Serial,STB Production Date,Chipset Type,Chipset Version,Chipset Id
INTEK Digital,HD-S73CX,C28H1552L01426,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541027
INTEK Digital,HD-S73CX,C28H1552L01427,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536028
INTEK Digital,HD-S73CX,C28H1552L01428,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516595
INTEK Digital,HD-S73CX,C28H1552L01429,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532749
INTEK Digital,HD-S73CX,C28H1552L01430,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533284
INTEK Digital,HD-S73CX,C28H1552L01431,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514391
INTEK Digital,HD-S73CX,C28H1552L01432,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516597
INTEK Digital,HD-S73CX,C28H1552L01433,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532442
INTEK Digital,HD-S73CX,C28H1552L01434,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532757
INTEK Digital,HD-S73CX,C28H1552L01435,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516088
INTEK Digital,HD-S73CX,C28H1552L01436,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532567
INTEK Digital,HD-S73CX,C28H1552L01437,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541536
INTEK Digital,HD-S73CX,C28H1552L01438,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516656
INTEK Digital,HD-S73CX,C28H1552L01439,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535717
INTEK Digital,HD-S73CX,C28H1552L01440,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529293
INTEK Digital,HD-S73CX,C28H1552L01441,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536011
INTEK Digital,HD-S73CX,C28H1552L01442,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514463
INTEK Digital,HD-S73CX,C28H1552L01443,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539680
INTEK Digital,HD-S73CX,C28H1552L01444,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515967
INTEK Digital,HD-S73CX,C28H1552L01445,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535861
INTEK Digital,HD-S73CX,C28H1552L01446,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540219
INTEK Digital,HD-S73CX,C28H1552L01447,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525298
INTEK Digital,HD-S73CX,C28H1552L01448,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525286
INTEK Digital,HD-S73CX,C28H1552L01449,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532985
INTEK Digital,HD-S73CX,C28H1552L01450,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529502
INTEK Digital,HD-S73CX,C28H1552L01451,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532979
INTEK Digital,HD-S73CX,C28H1552L01452,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535286
INTEK Digital,HD-S73CX,C28H1552L01453,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516216
INTEK Digital,HD-S73CX,C28H1552L01454,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535521
INTEK Digital,HD-S73CX,C28H1552L01455,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525597
INTEK Digital,HD-S73CX,C28H1552L01456,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532784
INTEK Digital,HD-S73CX,C28H1552L01457,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536935
INTEK Digital,HD-S73CX,C28H1552L01458,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532941
INTEK Digital,HD-S73CX,C28H1552L01459,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539664
INTEK Digital,HD-S73CX,C28H1552L01460,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532094
INTEK Digital,HD-S73CX,C28H1552L01461,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539630
INTEK Digital,HD-S73CX,C28H1552L01462,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532565
INTEK Digital,HD-S73CX,C28H1552L01463,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529544
INTEK Digital,HD-S73CX,C28H1552L01464,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532772
INTEK Digital,HD-S73CX,C28H1552L01465,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532768
INTEK Digital,HD-S73CX,C28H1552L01466,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525318
INTEK Digital,HD-S73CX,C28H1552L01467,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516641
INTEK Digital,HD-S73CX,C28H1552L01468,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532511
INTEK Digital,HD-S73CX,C28H1552L01469,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536735
INTEK Digital,HD-S73CX,C28H1552L01470,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532735
INTEK Digital,HD-S73CX,C28H1552L01471,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537363
INTEK Digital,HD-S73CX,C28H1552L01472,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529524
INTEK Digital,HD-S73CX,C28H1552L01473,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532747
INTEK Digital,HD-S73CX,C28H1552L01474,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537715
INTEK Digital,HD-S73CX,C28H1552L01475,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535869
INTEK Digital,HD-S73CX,C28H1552L01476,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529825
INTEK Digital,HD-S73CX,C28H1552L01477,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535567
INTEK Digital,HD-S73CX,C28H1552L01478,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537509
INTEK Digital,HD-S73CX,C28H1552L01479,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516116
INTEK Digital,HD-S73CX,C28H1552L01480,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532763
INTEK Digital,HD-S73CX,C28H1552L01481,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515992
INTEK Digital,HD-S73CX,C28H1552L01482,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536036
INTEK Digital,HD-S73CX,C28H1552L01483,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532185
INTEK Digital,HD-S73CX,C28H1552L01484,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532782
INTEK Digital,HD-S73CX,C28H1552L01485,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516124
INTEK Digital,HD-S73CX,C28H1552L01486,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534699
INTEK Digital,HD-S73CX,C28H1552L01487,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537087
INTEK Digital,HD-S73CX,C28H1552L01488,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536650
INTEK Digital,HD-S73CX,C28H1552L01489,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514600
INTEK Digital,HD-S73CX,C28H1552L01490,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652531751
INTEK Digital,HD-S73CX,C28H1552L01491,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532719
INTEK Digital,HD-S73CX,C28H1552L01492,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514595
INTEK Digital,HD-S73CX,C28H1552L01493,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537820
INTEK Digital,HD-S73CX,C28H1552L01494,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538446
INTEK Digital,HD-S73CX,C28H1552L01495,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535096
INTEK Digital,HD-S73CX,C28H1552L01496,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652543961
INTEK Digital,HD-S73CX,C28H1552L01497,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540878
INTEK Digital,HD-S73CX,C28H1552L01498,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532435
INTEK Digital,HD-S73CX,C28H1552L01499,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529490
INTEK Digital,HD-S73CX,C28H1552L01500,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537571
INTEK Digital,HD-S73CX,C28H1552L01501,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534352
INTEK Digital,HD-S73CX,C28H1552L01502,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537882
INTEK Digital,HD-S73CX,C28H1552L01503,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532216
INTEK Digital,HD-S73CX,C28H1552L01504,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652543939
INTEK Digital,HD-S73CX,C28H1552L01505,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536722
INTEK Digital,HD-S73CX,C28H1552L01506,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532219
INTEK Digital,HD-S73CX,C28H1552L01507,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540595
INTEK Digital,HD-S73CX,C28H1552L01508,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532231
INTEK Digital,HD-S73CX,C28H1552L01509,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539321
INTEK Digital,HD-S73CX,C28H1552L01510,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539050
INTEK Digital,HD-S73CX,C28H1552L01511,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529262
INTEK Digital,HD-S73CX,C28H1552L01512,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536014
INTEK Digital,HD-S73CX,C28H1552L01522,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539340
INTEK Digital,HD-S73CX,C28H1552L01523,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535972
INTEK Digital,HD-S73CX,C28H1552L01524,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540793
INTEK Digital,HD-S73CX,C28H1552L01525,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537064
INTEK Digital,HD-S73CX,C28H1552L01526,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539181
INTEK Digital,HD-S73CX,C28H1552L01527,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537564
INTEK Digital,HD-S73CX,C28H1552L01528,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541557
INTEK Digital,HD-S73CX,C28H1552L01529,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536022
INTEK Digital,HD-S73CX,C28H1552L01530,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652542181
INTEK Digital,HD-S73CX,C28H1552L01549,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540619
INTEK Digital,HD-S73CX,C28H1552L01550,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540614
INTEK Digital,HD-S73CX,C28H1552L01551,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537143
INTEK Digital,HD-S73CX,C28H1552L01552,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537369
INTEK Digital,HD-S73CX,C28H1552L01553,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541981
INTEK Digital,HD-S73CX,C28H1552L01554,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532098
INTEK Digital,HD-S73CX,C28H1552L01555,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540627
INTEK Digital,HD-S73CX,C28H1552L01556,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539980
INTEK Digital,HD-S73CX,C28H1552L01557,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516130
INTEK Digital,HD-S73CX,C28H1552L01585,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539076
INTEK Digital,HD-S73CX,C28H1552L01586,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532232
INTEK Digital,HD-S73CX,C28H1552L01587,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539137
INTEK Digital,HD-S73CX,C28H1552L01588,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536567
INTEK Digital,HD-S73CX,C28H1552L01589,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539169
INTEK Digital,HD-S73CX,C28H1552L01590,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537756
INTEK Digital,HD-S73CX,C28H1552L01591,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537554
INTEK Digital,HD-S73CX,C28H1552L01592,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539617
INTEK Digital,HD-S73CX,C28H1552L01593,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652530656
INTEK Digital,HD-S73CX,C28H1552L01594,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537732
INTEK Digital,HD-S73CX,C28H1552L01595,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539338
INTEK Digital,HD-S73CX,C28H1552L01596,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539045
INTEK Digital,HD-S73CX,C28H1552L01597,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537434
INTEK Digital,HD-S73CX,C28H1552L01598,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535364
INTEK Digital,HD-S73CX,C28H1552L01599,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532212
INTEK Digital,HD-S73CX,C28H1552L01600,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537484
INTEK Digital,HD-S73CX,C28H1552L01601,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539642
INTEK Digital,HD-S73CX,C28H1552L01602,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537824
INTEK Digital,HD-S73CX,C28H1552L01603,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516406
INTEK Digital,HD-S73CX,C28H1552L01604,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544425
INTEK Digital,HD-S73CX,C28H1552L01605,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536548
INTEK Digital,HD-S73CX,C28H1552L01606,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537754
INTEK Digital,HD-S73CX,C28H1552L01607,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540104
INTEK Digital,HD-S73CX,C28H1552L01608,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539389
INTEK Digital,HD-S73CX,C28H1552L01609,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652542259
INTEK Digital,HD-S73CX,C28H1552L01610,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537492
INTEK Digital,HD-S73CX,C28H1552L01611,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533260
INTEK Digital,HD-S73CX,C28H1552L01630,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539525
INTEK Digital,HD-S73CX,C28H1552L01631,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532193
INTEK Digital,HD-S73CX,C28H1552L01632,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536580
INTEK Digital,HD-S73CX,C28H1552L01633,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535490
INTEK Digital,HD-S73CX,C28H1552L01634,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539519
INTEK Digital,HD-S73CX,C28H1552L01635,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537401
INTEK Digital,HD-S73CX,C28H1552L01636,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536974
INTEK Digital,HD-S73CX,C28H1552L01637,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539118
INTEK Digital,HD-S73CX,C28H1552L01638,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532218
INTEK Digital,HD-S73CX,C28H1552L01648,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535998
INTEK Digital,HD-S73CX,C28H1552L01649,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652542197
INTEK Digital,HD-S73CX,C28H1552L01650,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535411
INTEK Digital,HD-S73CX,C28H1552L01651,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532233
INTEK Digital,HD-S73CX,C28H1552L01652,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540798
INTEK Digital,HD-S73CX,C28H1552L01653,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537488
INTEK Digital,HD-S73CX,C28H1552L01654,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540776
INTEK Digital,HD-S73CX,C28H1552L01655,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538882
INTEK Digital,HD-S73CX,C28H1552L01656,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541723
INTEK Digital,HD-S73CX,C28H1552L01684,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536985
INTEK Digital,HD-S73CX,C28H1552L01685,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541776
INTEK Digital,HD-S73CX,C28H1552L01686,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535890
INTEK Digital,HD-S73CX,C28H1552L01687,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514637
INTEK Digital,HD-S73CX,C28H1552L01688,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535648
INTEK Digital,HD-S73CX,C28H1552L01689,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539614
INTEK Digital,HD-S73CX,C28H1552L01690,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533235
INTEK Digital,HD-S73CX,C28H1552L01691,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535571
INTEK Digital,HD-S73CX,C28H1552L01692,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534976
INTEK Digital,HD-S73CX,C28H1552L01693,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516360
INTEK Digital,HD-S73CX,C28H1552L01694,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535348
INTEK Digital,HD-S73CX,C28H1552L01695,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535974
INTEK Digital,HD-S73CX,C28H1552L01696,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541038
INTEK Digital,HD-S73CX,C28H1552L01697,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539972
INTEK Digital,HD-S73CX,C28H1552L01698,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532211
INTEK Digital,HD-S73CX,C28H1552L01699,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540669
INTEK Digital,HD-S73CX,C28H1552L01700,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535733
INTEK Digital,HD-S73CX,C28H1552L01701,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539719
INTEK Digital,HD-S73CX,C28H1552L01729,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535990
INTEK Digital,HD-S73CX,C28H1552L01730,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540396
INTEK Digital,HD-S73CX,C28H1552L01731,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536058
INTEK Digital,HD-S73CX,C28H1552L01732,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535848
INTEK Digital,HD-S73CX,C28H1552L01733,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535475
INTEK Digital,HD-S73CX,C28H1552L01734,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535586
INTEK Digital,HD-S73CX,C28H1552L01735,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516374
INTEK Digital,HD-S73CX,C28H1552L01736,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535855
INTEK Digital,HD-S73CX,C28H1552L01737,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538925
INTEK Digital,HD-S73CX,C28H1552L01792,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534748
INTEK Digital,HD-S73CX,C28H1552L01793,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540679
INTEK Digital,HD-S73CX,C28H1552L01794,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540229
INTEK Digital,HD-S73CX,C28H1552L01795,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536890
INTEK Digital,HD-S73CX,C28H1552L01796,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535023
INTEK Digital,HD-S73CX,C28H1552L01797,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539699
INTEK Digital,HD-S73CX,C28H1552L01798,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540590
INTEK Digital,HD-S73CX,C28H1552L01799,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538913
INTEK Digital,HD-S73CX,C28H1552L01800,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515969
INTEK Digital,HD-S73CX,C28H1552L01918,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540113
INTEK Digital,HD-S73CX,C28H1552L01919,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532115
INTEK Digital,HD-S73CX,C28H1552L01920,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535253
INTEK Digital,HD-S73CX,C28H1552L01921,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652531715
INTEK Digital,HD-S73CX,C28H1552L01922,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529385
INTEK Digital,HD-S73CX,C28H1552L01923,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529252
INTEK Digital,HD-S73CX,C28H1552L01924,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532110
INTEK Digital,HD-S73CX,C28H1552L01925,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538486
INTEK Digital,HD-S73CX,C28H1552L01926,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535305
INTEK Digital,HD-S73CX,C28H1552L01936,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529597
INTEK Digital,HD-S73CX,C28H1552L01937,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516030
INTEK Digital,HD-S73CX,C28H1552L01938,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525585
INTEK Digital,HD-S73CX,C28H1552L01939,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535060
INTEK Digital,HD-S73CX,C28H1552L01940,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529749
INTEK Digital,HD-S73CX,C28H1552L01941,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515214
INTEK Digital,HD-S73CX,C28H1552L01942,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539167
INTEK Digital,HD-S73CX,C28H1552L01943,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525623
INTEK Digital,HD-S73CX,C28H1552L01944,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516709
INTEK Digital,HD-S73CX,C28H1552L02017,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535148
INTEK Digital,HD-S73CX,C28H1552L02018,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535028
INTEK Digital,HD-S73CX,C28H1552L02019,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652531702
INTEK Digital,HD-S73CX,C28H1552L02020,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538921
INTEK Digital,HD-S73CX,C28H1552L02021,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535258
INTEK Digital,HD-S73CX,C28H1552L02022,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514357
INTEK Digital,HD-S73CX,C28H1552L02023,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529574
INTEK Digital,HD-S73CX,C28H1552L02024,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516137
INTEK Digital,HD-S73CX,C28H1552L02025,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535071
INTEK Digital,HD-S73CX,C28H1552L02062,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544053
INTEK Digital,HD-S73CX,C28H1552L02063,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532419
INTEK Digital,HD-S73CX,C28H1552L02064,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544204
INTEK Digital,HD-S73CX,C28H1552L02065,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544068
INTEK Digital,HD-S73CX,C28H1552L02066,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544095
INTEK Digital,HD-S73CX,C28H1552L02067,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529470
INTEK Digital,HD-S73CX,C28H1552L02068,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514393
INTEK Digital,HD-S73CX,C28H1552L02069,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516742
INTEK Digital,HD-S73CX,C28H1552L02070,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541488
INTEK Digital,HD-S73CX,C28H1552L02116,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540767
INTEK Digital,HD-S73CX,C28H1552L02117,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514367
INTEK Digital,HD-S73CX,C28H1552L02118,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541172
INTEK Digital,HD-S73CX,C28H1552L02119,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540722
INTEK Digital,HD-S73CX,C28H1552L02120,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535111
INTEK Digital,HD-S73CX,C28H1552L02121,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540704
INTEK Digital,HD-S73CX,C28H1552L02122,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532109
INTEK Digital,HD-S73CX,C28H1552L02123,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652531683
INTEK Digital,HD-S73CX,C28H1552L02124,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540725
INTEK Digital,HD-S73CX,C28H1552L02125,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514482
INTEK Digital,HD-S73CX,C28H1552L02126,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516222
INTEK Digital,HD-S73CX,C28H1552L02127,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540700
INTEK Digital,HD-S73CX,C28H1552L02128,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540714
INTEK Digital,HD-S73CX,C28H1552L02129,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539562
INTEK Digital,HD-S73CX,C28H1552L02130,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540535
INTEK Digital,HD-S73CX,C28H1552L02131,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540744
INTEK Digital,HD-S73CX,C28H1552L02132,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652531696
INTEK Digital,HD-S73CX,C28H1552L02133,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652531724
INTEK Digital,HD-S73CX,C28H1552L02143,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652531664
INTEK Digital,HD-S73CX,C28H1552L02144,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540710
INTEK Digital,HD-S73CX,C28H1552L02145,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541711
INTEK Digital,HD-S73CX,C28H1552L02146,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540501
