"Operator Name";"Operator Group Name";"STB Manufacturer";"STB Model";"STB Serial";"STB Production Date";"Chipset Manufacturer";"Chipset Type";"Chipset Version";"Chipset Id"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01086";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532998"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01087";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534781"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01088";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544993"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01089";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535525"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01090";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652531708"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01091";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652515678"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01092";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516609"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01093";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536105"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01094";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532112"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01095";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537121"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01096";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533280"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01097";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540211"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01098";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539185"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01099";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532123"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01100";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544117"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01101";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538886"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01102";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536766"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01103";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535277"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01104";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534660"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01105";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516420"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01106";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652542262"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01107";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539346"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01108";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652542179"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01109";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537699"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01110";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539984"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01111";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535382"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01112";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529506"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01113";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532207"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01114";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537777"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01115";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532220"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01116";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535975"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01117";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535256"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01118";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540985"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01119";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529795"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01120";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536954"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01121";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536600"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01122";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516048"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01123";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540005"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01124";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540657"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01125";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537774"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01126";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537861"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01127";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537104"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01128";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537735"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01129";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539591"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01130";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533246"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01131";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539194"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01132";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539330"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01133";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532224"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01134";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532230"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01135";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544016"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01136";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534982"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01137";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532178"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01138";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514361"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01139";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539576"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01140";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536057"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01141";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540475"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01142";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537729"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01143";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536625"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01144";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537750"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01145";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536021"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01146";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537739"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01147";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534787"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01148";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652531727"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01149";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532581"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01150";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540686"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01151";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532374"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01152";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539122"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01153";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540650"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01154";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532522"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01155";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539993"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01156";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532481"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01157";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516064"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01158";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540642"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01159";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534774"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01160";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540487"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01161";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534666"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01162";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541979"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01163";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540842"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01164";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538984"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01165";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652531698"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01166";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534984"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01167";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534674"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01168";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535613"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01169";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532082"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01170";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544061"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01171";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532096"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01172";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525618"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01173";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532729"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01174";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535633"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01175";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532761"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01176";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525579"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01177";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532190"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01178";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652524456"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01179";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532910"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01180";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516605"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01181";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534856"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01182";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532972"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01183";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516650"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01184";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516391"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01185";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516583"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01186";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516150"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01187";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532906"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01188";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529831"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01189";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536054"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01190";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535981"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01191";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516578"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01192";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514941"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01193";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516599"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01194";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652521893"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01195";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539537"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01196";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534756"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01197";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516118"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01198";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532898"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01199";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516532"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01200";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536937"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01201";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540632"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01202";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539380"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01203";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514464"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01204";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525326"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01205";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540182"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01206";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535850"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01207";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539393"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01208";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539006"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01209";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539305"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01210";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534816"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01211";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525294"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01212";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535982"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01213";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533011"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01214";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532066"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01215";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532613"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01225";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652515835"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01226";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539695"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01227";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535953"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01228";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539376"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01229";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652515723"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01230";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514748"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01231";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532236"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01232";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532412"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L01233";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541061"
